Fire,Plot,ALLOCO,AMPHMA,ANTIGH,ASPAGA2,BAUHSP1,CISSPA,CLAUEX,CROTHU,CURCSP1,DESMSP4,DIOSVE,LEEAIN,OTTONO,STERPE,STREJU,STYRBE,THUNSP1,VATISP1,ZINGZE,ACACCO,DIOSCO,FABACE6,PSEULA,TERMNI,TILITR,ACACSP1,AGANPO,ALANIN,CAPPMI,CAYRTR,DESMSP5,DIOSDE,DIOSFI,HYMEBR,ICHNFR,MARSSP1,NERVSP1,PIPESA,PTERMA,RUELPR,WRIGAR,AGLAOD,AMORSP2,CAESHY,CRATPR,DIOSAL,GMELSP1,GREWER,HELIEL,HELIIS,LAGEDU,PAEDPI,POLYDE,STERGU,STERSP1,ZYGOBE,DENDUM,HOLAPU,OPLICO,UVARDU,ZOLLDO,AMORSP1,BUCHCO,CRATCO,CYCASI,CYPECY,DALBOV,HELIAN,HETETR,MICRTO,MNESLA,SETAPA,SINDSI,TERMMU,THESLA,URARRO,UVARCH,BALISO,CLERIN,CONGTO,CYANBU,GLOBSP1,GMELEL,HYDNIL,KAEMSP1,MALLPE,MURRPA,OXYCSP1,PERISP1,POLYSU,BLINLY,DIPTOB,ENKLMA,MURDLO,RUBIAC3,SCLELE,TEPHVE,APORSP1,ARUNSE,BARLCR,CHROOD,GLUTUS,LAMIAC,LINOPE,OCHNIN,SCLEPI,THUNFR,CYPETR,SHORRO,SMILLU,CYANCI,DALBOL,DILLOB,LANNCO,PHYLIN,SHORSI,SOLEHE,ACRARA,ALBIOD,ASPAGA1,CAESSP1,CAJASC,COMBPU,CORCAE,CYANCR,DIOSSP1,MARANT,MYRIEX,PHYLUR,SENNTO,TRIUBA,VENTSP1,CUCURB2,DIOSCA,FERNAD,MEMESC,SCHLOL,ATALMO,CHUKTA,CLEMSP1,COMMPA,UNKNOW2,TYPHTR,XYLIXY,ANTIMO,MARKST,WALSTR,BOMBIN,BREYAS,BRIDST,ARISSP1,CUCURB1,GMELSP2,MILLBR,ACANTH1,ACHYAS,ARISCA,BROUKU,CLAUSP1,JASMSP1,MUNRHU,RUELRE,UNKNOW6,ZINGIB,ACANTH5,BAUHSC,CELAPA,CNESLA,DIMOLO,LITSGL,PAVESP1,POUZZE,ZIZIOE,CROTMA,BAMBBA,CALAAC,CLEIPA,SIDAMY,GOMPST,HYMEOR,MILLXY,PHYLPU,SIDARH,DIOSHI,BULBBA,CAREAR,MORITO,TRIGRE,VITELI,ERYTCA,FABACE5,HYPOAU,KAEMMA,PHYLEM,SPONPI,URARCR,CANASU,HARRPE,CISSRE,HUBECE,LEPIRU,MONOOB,ORCHID1,FABACE1,LAGETO,UNKNOW3,ALBILU,SENNSP,SENNTI,AMPEMA,ARNISP1,DENDTR,MITRRO,TELOSP1,GARUPI,HEDYOV,HOMADI,LEPITE,COMMSP1,SHOROB,STERVI,LEUCDE,VITECA,INVOCO,PHYSAN,STERTE,FLACIN,MITRTO,MURDME,WALSPI,ELLITO,CYPENI,DALBCU,GREWAB,PYCNLU,ADENVI,BREYSP1,DIOSEH,ORTHRU,VITEPE,DENDSP,ERYTSU,FLEMST,GREWHI,GYNUPS,THYRSI,BRACRA,MURDVA,SIDACO,AGERCO,ALLOSE,CATUSP,CRINAM,HETESU,OLDECO,CHRYOR,CROTMO,CYPELE,CYPETE,FABACE2,HELILA,BARRSP1,FABACE3,UVARRU,SCINSP1,BIOPUM,DENDME,DIGISP1,GALASP1,TERMBE,BRUCJA,CYMBSP1,URENLO,CURCAN,CYPEDU,GARDOB,MURDSP,SCHIBR,LAGEVE,CATUTO,TRIDPR,COMMBE,URTICA,CURCPA,VITEPI,PREMSP1,DIGILO,CONVOL3,CYRTAC,DALBRI,CRATSU,DALBLA,DIOSGL,SENNGA,BLUMSP2,CENTLA,CLEOVI,ERAGMO,EUPHHI,IMPECY,LINDCI,TERMAL,BOMBAN,CHEISP,CONVOL1,DICTOV,DIOSVA,ORYZME,SMILSP1,SPATPA,DIGIAB,SAURHI,GYMNGR,MAMMSI,TERMGL,COLOAU,PEROIN,VITEGL,ARTOSP1,DIOSMO,MALLPH,PTERSE,CONVOL2,LEUCLE,PASSFO,STREAS,ERANSP1,HOLOIN,ROURST,VALLSO,DIPTTU,PARVTO,CRATFO,FIMBFU,GYNUSP1,MURDNU,CARDQU,BRACSU,CASSFI,DIGICI,ELEUIN,ERAGJA,EUPHHE,INDIHI,IPOMPE,PHYLAM,RICHBR,TRIAPO,BROUPA,COCCGR,ARISKE,COLOES,OROXIN,SORGHA,THUNLA,MERRQU,INDISQ,CHRYAC,DESMTR,FIMBCI,HOLACU,MERRHI,SEMECO,VETIZI,ABRUPU,BERRMO,DALBCA,SPERPU,ACILSQ,ALTESE,CYNODA,DACTAE,MELOCO,MIMODI,MIMOPI,PASPNO,SCOPDU,TEPHPU,SENNOC,SIDAAC,GARDSO,CYPESP2,EUPHTH,GOMPCE,HELIST,LINDAN,LIPOHE,GLINOP,ANTISP2,GEOPRE,LITHPO,MEMESP1,TAREVA,UNKNOW4,CHAMMI,CYPECU,HEDYSP1,LINDCR,ANDRPA,APHAPO,MELISU,METATR,DECAPA,AERVSA,PTERSP1,DESMSP2,PRISTE,ANTISP1,COLOFL,MILIHO,ORCHID2,PROTSE,VITACE,SUREMU,CASEGR,DESMSP1,PREMRA,CARESP,ALBILE,CORDGL,XANTCA,CARABR,BEILRO,MYXOSP1,RUBIAC2,POACEA1,ROTTCA,DALBNI,CYPERA1,ELEPSC,FIMBER,DIPTAL,PTERTI,BLUMSP1,DESMOB,RUELSI,COMMEL1,DUNBBE,ERIOSP1,ACANTH3,PEPEPE,TERMCH,IRVIMA,RUBIAC1,ZIZIRU,EHRELA,DRYPSP1,KYLLBR,SACCIN,TOREFO,UNKNOW5,ACANTH2,STERCY,DIGISPA,CLITMA,CYPERA3,CLEORU,CYPERA2,CYPERO,ECHICO,GYMNSC,LUDWHY,MERRVI,SYNENO,AESCAM,CENTPU,HALDCO,MILLSP2,TECTGR,ADENIN,SPORDI,CYPECA,EVOLNU,FIMBDI,FIMBQU,LUDWAD,MIMOPU,CYANAX,PHYLDE,AMARSP
after,77,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,12.36,0,0,0,0,36.77233333,0,0,0,0.07,0,0,0,0,0,0,6.666666667,0,13.33333333,0,0,0,0,0,0,0,0,0.213333333,0,0,0,0,0.836666667,0,0,0.02,0,0,10.15,0,0.556666667,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.04666667,0,0,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,3.333333333,0,0,0,0,20,55,0,0,0,0,0,0,0,0,0,0,0.333333333,2.333333333,0,0,0,0,2.333333333,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4316667,130,11.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,78,18.33333333,0,0,0,0,0,0,5.31,0,0,0,0,0,0.93,0,0,0,0,11.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726666667,0,5,0,33.33333333,103.3333333,0,0,0,0,0,0,0,0,0,0,0,1.773333333,0,0,0,0,0,0,0,0,0,0,0,0,0.256666667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263333333,0,0,0,0,0,0,0.526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333333,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0.423333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256666667,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66666667,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82,0,0,0,0,0,0,0,0,0,0,0,0,0.163333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323333333,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.436666667,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.503333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,80,0,0,0,0,0,0,0,598.6716667,0.46,0,0,0,19.66666667,0,14.26666667,0,0,0,0,0,0,9.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,101.3333333,0,0,4.666666667,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,7.333333333,0,0,0,0,13.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.366666667,0,0,0,0,0,17.66666667,0,0,0,0,0,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,81,0,0,0,0,0,4.91,0,1.196666667,0.016666667,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1.1,0,7.566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,1.89,76.36666667,125.1666667,0,0,70.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293333333,0,0,0,0,0,0,0.026666667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333333,0,0,0,0,4.733333333,0,0,0,0,0,0,0,0,12.9,0,0.703333333,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166666667,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,383.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,82,0,0,0,0,13.73333333,2,0,480,3.336666667,0,1,0,4,0,11.66666667,0,0,0,0,10.33333333,0,7.853333333,0,0,0,0,4.766666667,0,0,3.786666667,0,0.933333333,0,0,0,0,0,0,0,0.8,0,0,0.166666667,0,2.666666667,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.33333333,0,0,30.33333333,0,0,0,0,0,0,1.133333333,0,0,0,0,0,0,0,0,0,0,0,24.33333333,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,22.66666667,0,0,0,1.8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,18.66666667,0,0,0,0,46.33333333,0,0,11.46666667,0,11.93333333,0,0,0,0,0,0,0,0,0,1.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.266666667,5.533333333,0,0,0,0,0,0,4.666666667,180,0,0,0.433333333,0,0,0,0,0,0,0,9.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126666667,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,83,0,0,0.08,0,0,0,0,0,0.163333333,0,0,0,24.33333333,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0.15,0,12,0,0,7.333333333,0,0,0,3.333333333,21.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.106666667,0,0,0,0,0,0,1.546666667,0,0,0,0,0,0,0,0,0,0,0,0.123333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333333333,0.633333333,0,0,0,0,0,0.346666667,1.076666667,0.666666667,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,9.703333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,56.04666667,0,0,0,0,0,0,0,0,0,0,0,190.111,102,0,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333333333,0,0,0,0,0,0,0,0,0,0,5.333333333,0,0,0,0,0,0.753333333,0,140,0,0,0,0,0,0,0,0,0.35,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,84,0,0,2,0,66.33333333,0,0,133.3333333,0,0,0,0,0,0.31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,6,0,0,0,0,0,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33333333,8.666666667,0,0,9,0,0,16.33333333,0.283333333,112.3333333,0,0,0,0.036666667,0,0,0,0,0,0,0,0,0,0,0,0,84.66666667,0,0,0,0,10.33333333,0,12.66666667,0,0,0,0,0.076666667,0,0,0,32,0,0,0,0,0,166,0,0.963333333,0,0,0,0,0,0.243333333,0,0,0,0,0,0,13.33333333,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.0176667,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.6666667,0,0,0,0,0,590.44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,85,0,0,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106.967,2.666666667,0,0,0,0,0,1.666666667,0,0,0,0,38,0,0,0,1.356666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046666667,0,0,0,52,0,0,0,0,0.796666667,0,0,0,0,0,0,0,0,176.6666667,37.33333333,0,0,0,0,0,0,0,0,0,0,0,0,1.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71,0,0,101.3333333,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.930333,0,0,0,0,0,0,0,0,0,0,0,0.666666667,35.03,0,0,0,0,0,0,0,0,0,0,0,21.66666667,0,0,0,0,0.666666667,0,0,0,0,0,14.66666667,0,0,3.666666667,0,330.0066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66666667,0.053333333,147.3283333,0.333333333,107.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,86,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.716666667,0,0,0.073333333,0,0,0,0,0,0,0,0,28.33333333,2.333333333,0,0,0,0,0,0,0,0,2.43,0,6.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.15333333,0,0,97.33333333,0,0,0.293333333,0.183333333,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.08,2,0,0,11.8,0.046666667,0.343333333,0,0,19.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
